quantile	chr	peak_id	chrStart	strand	sec_peak	normalized_eob	log10p_val	imbalance	D_D	N_N	D_N_N_D	T_N_N_T	T_D_D_T	T_T
3	chr2R	peak_892_1	chrStart	+	92	68.8	1.62300676200548	01_NOT_SIG	50.0	0.68	6.08	0.68	39.86	2.7
3	chr2L	peak_33_5	chrStart	+	55	51.7116279069767	1.607490679143	01_NOT_SIG	64.34	4.65	3.1	1.55	22.48	3.88
4	chr2L	peak_4585_2	chrStart	+	66	79.536231884058	2.26049028283035	02_IMB	34.78	7.25	7.25	1.45	40.58	8.7
1	chr3L	peak_298_3	chrStart	+	92	0	0.413590338306533	01_NOT_SIG	4.69	54.69	25	12.5	3.12	0.0
2	chr2L	peak_18_3	chrStart	+	80	29.6649350649351	0.952192778054315	01_NOT_SIG	18.44	30.91	29.61	7.54	12.21	1.3
3	chr3R	peak_214_7	chrStart	+	151	60.0044776119403	1.99128097773016	01_NOT_SIG	64.18	2.99	19.4	1.49	8.96	2.99
1	chr2R	peak_5040_2	chrStart	+	91	0	0.381400025586152	01_NOT_SIG	2.56	64.1	17.94	12.82	2.56	0.0
2	chr3R	peak_497_2	chrStart	+	138	28.8888888888889	0.649327087900278	01_NOT_SIG	53.7	3.7	18.52	1.85	20.37	1.85
4	chr3R	peak_646_9	chrStart	+	43	93.3298507462686	5.25044309652106	03_NOT_IMB	5.97	74.63	8.96	4.48	0	5.97
1	chrX	peak_5288_4	chrStart	+	89	22.8537313432836	0.518124340420202	01_NOT_SIG	59.7	1.49	14.93	1.49	20.9	1.49
1	chr3L	peak_3629_1	chrStart	+	114	0	0.434320846730822	01_NOT_SIG	7.25	40.58	37.68	10.15	4.35	0.0
3	chr3R	peak_183_4	chrStart	+	76	66.6666666666667	1.7795483002066	01_NOT_SIG	43.75	4.17	18.75	4.17	20.83	8.33
2	chr3R	peak_2095_2	chrStart	+	81	40.4752808988764	1.77158043886399	01_NOT_SIG	33.15	7.3	50	2.25	6.18	1.12
2	chr2R	peak_949_7	chrStart	+	43	26.794701986755	0.786192304239684	01_NOT_SIG	29.8	40.4	11.25	7.95	9.27	1.32
1	chr3R	peak_1956_1	chrStart	+	71	0	0.356027734044584	01_NOT_SIG	6.0	58.0	22	11	3	0.0
3	chr2R	peak_1967_2	chrStart	+	41	61.9022857142857	3.23531924349478	03_NOT_IMB	90.29	1.71	0.57	0	5.72	1.71
3	chr3L	peak_1297_3	chrStart	+	53	59.1877697841727	2.00751016877759	03_NOT_IMB	35.97	15.11	13.67	5.76	22.3	7.19
2	chr3L	peak_287_1	chrStart	+	71	34.2753036437247	0.794953219173454	01_NOT_SIG	55.87	6.88	12.95	2.83	19.84	1.62
2	chr3R	peak_1652_2	chrStart	+	83	46.9007407407407	1.56351094332447	01_NOT_SIG	54.81	3.33	9.26	3.7	24.08	4.81
1	chr3L	peak_3663_1	chrStart	+	51	16.3358778625954	0.466222907886271	01_NOT_SIG	70.99	6.87	3.05	4.58	13.74	0.76
2	chr3R	peak_472_1	chrStart	+	95	33.3333333333333	1.70729414431968	01_NOT_SIG	27.69	34.36	32.82	0.51	4.1	0.51
4	chr3L	peak_162_1	chrStart	+	44	80	3.90077172512443	03_NOT_IMB	39.47	32.89	6.58	6.58	6.58	7.89
4	chr2R	peak_173_2	chrStart	+	37	77.5323529411765	5.3820538870016	03_NOT_IMB	50.74	22.06	5.89	2.95	11.03	7.35
2	chr2R	peak_641_5	chrStart	+	38	39.9940298507463	1.35027603453377	01_NOT_SIG	59.7	14.18	8.21	2.24	13.43	2.24
3	chr3R	peak_2162_4	chrStart	+	49	50.8861386138614	1.62472466975441	01_NOT_SIG	27.72	39.6	13.86	1.98	13.86	2.97
2	chr3R	peak_4648_1	chrStart	+	57	33.3333333333333	0.94077101300991	01_NOT_SIG	66.67	8.57	5.71	0.95	16.19	1.9
2	chr2R	peak_471_1	chrStart	+	76	42.8529411764706	1.43300430611912	01_NOT_SIG	18.63	38.24	28.43	7.84	4.9	1.96
2	chr2L	peak_3058_3	chrStart	+	86	26.6714285714286	0.920993585901703	01_NOT_SIG	21.43	31.25	33.03	6.25	7.14	0.89
1	chr2R	peak_2268_1	chrStart	+	129	0	0.363631883442059	01_NOT_SIG	4.48	41.04	42.54	8.96	2.99	0.0
3	chr2L	peak_18_9	chrStart	+	43	50.5321585903084	3.52614223000576	02_IMB	51.76	20.93	12.77	1.54	11.23	1.76
2	chr3R	peak_1624_3	chrStart	+	38	48	1.16691981920948	01_NOT_SIG	24.69	43.21	9.88	8.64	11.11	2.47
2	chr3R	peak_2503_1	chrStart	+	43	33.3375	1.14964073786717	01_NOT_SIG	72.5	7.5	7.5	3.75	7.5	1.25
2	chr3R	peak_519_7	chrStart	+	73	46.6666666666667	1.56715804769914	01_NOT_SIG	5.05	59.6	21.21	9.09	3.03	2.02
3	chr3L	peak_2304_7	chrStart	+	42	69.6113744075829	9.92215534169049	02_IMB	27.17	8.69	31.91	3.48	21.96	6.79
2	chr2L	peak_391_5	chrStart	+	123	30.4226804123711	0.646226023458746	01_NOT_SIG	61.86	0.0	11.34	3.09	21.65	2.06
1	chr3R	peak_2258_3	chrStart	+	102	0	0.210534880235228	01_NOT_SIG	32.1	27.16	19.75	11.11	9.87	0.0
4	chr3L	peak_112_2	chrStart	+	43	93.0886877828054	12.3990016078022	03_NOT_IMB	36.2	42.99	7.69	0.45	6.78	5.88
3	chr3R	peak_1735_2	chrStart	+	48	70	2.73834943210363	02_IMB	42.57	24.75	18.81	4.95	5.94	2.97
2	chr3R	peak_1679_4	chrStart	+	46	32.8989361702128	0.727724993358817	01_NOT_SIG	57.45	7.45	8.51	4.26	20.21	2.13
4	chr3R	peak_3325_4	chrStart	+	98	80.0030769230769	4.38737995611006	03_NOT_IMB	9.23	38.46	43.08	4.62	1.54	3.08
4	chr3R	peak_5242_1	chrStart	+	71	75.0028846153846	3.563575575075	03_NOT_IMB	76.92	0.96	13.46	1.92	3.84	2.88
3	chr3L	peak_3976_6	chrStart	+	58	51.9136363636364	1.63120384636845	01_NOT_SIG	25.0	32.95	21.59	12.5	4.55	3.41
3	chr3R	peak_2259_6	chrStart	+	62	66.663687150838	3.55959587374787	03_NOT_IMB	36.31	13.97	43.02	1.68	3.35	1.68
2	chr2L	peak_1585_2	chrStart	+	120	32.6390804597701	0.445978217821509	01_NOT_SIG	44.83	3.45	16.1	10.35	21.84	3.45
3	chr3R	peak_3065_1	chrStart	+	59	57.304958677686	1.91980804442331	01_NOT_SIG	65.29	4.13	6.61	3.31	16.53	4.13
3	chr3L	peak_167_10	chrStart	+	40	70	3.57229001839524	03_NOT_IMB	28.8	49.6	10.4	1.6	6.4	3.2
3	chr3L	peak_5455_3	chrStart	+	43	55.5555555555556	1.84142862466634	01_NOT_SIG	79.17	2.78	4.17	0	11.12	2.78
2	chr3L	peak_530_2	chrStart	+	130	33.3396226415094	0.89947740248692	01_NOT_SIG	1.89	28.3	50.94	16.98	0	1.89
2	chr3L	peak_1743_1	chrStart	+	57	39.4072289156627	0.800371783243012	01_NOT_SIG	37.35	3.61	27.71	4.81	24.09	2.41
1	chr3R	peak_1647_2	chrStart	+	78	0	0.236891540302018	01_NOT_SIG	69.61	3.92	8.82	2.94	14.7	0.0
3	chr3L	peak_1737_4	chrStart	+	42	54.5376344086022	1.90807482526499	01_NOT_SIG	7.53	60.22	15.05	5.38	8.6	3.23
2	chr3R	peak_2089_3	chrStart	+	120	28	0.928622407904008	01_NOT_SIG	65.66	4.04	16.16	3.03	10.1	1.01
1	chr3L	peak_1747_1	chrStart	+	137	20.8167539267016	0.538204370273306	01_NOT_SIG	8.9	39.53	32.98	14.14	3.4	1.05
1	chr2L	peak_676_2	chrStart	+	124	0	0.400747019959928	01_NOT_SIG	31.82	12.5	42.05	3.41	10.23	0.0
1	chr2R	peak_1049_5	chrStart	+	62	21.9105263157895	0.0723679007294229	01_NOT_SIG	34.21	0.0	5.26	0	59.21	1.32
2	chr3R	peak_3709_1	chrStart	+	116	27.0897058823529	0.762147594446365	01_NOT_SIG	58.82	5.88	16.17	1.47	16.17	1.47
3	chr3R	peak_2584_1	chrStart	+	41	56.2536585365854	3.199646459148	03_NOT_IMB	11.71	57.56	16.1	7.8	3.9	2.93
3	chr2L	peak_78_7	chrStart	+	36	52.3777777777778	1.97125769285171	01_NOT_SIG	65.66	14.14	9.09	2.02	7.07	2.02
1	chr3R	peak_1979_1	chrStart	+	101	0	0.266338100183155	01_NOT_SIG	18.57	22.86	38.58	4.29	15.71	0.0
4	chr3L	peak_859_9	chrStart	+	43	100	100	03_NOT_IMB	2.2	4.4	0	0	8.79	84.62
3	chr3R	peak_3256_11	chrStart	+	43	74.0909090909091	2.49950561905453	02_IMB	35.23	13.64	5.68	5.68	30.69	9.09
3	chr3R	peak_3412_1	chrStart	+	46	58.4464285714286	2.2991527833388	03_NOT_IMB	36.61	34.82	15.18	5.36	5.36	2.68
3	chr3R	peak_683_4	chrStart	+	52	68.186170212766	2.90361497431942	03_NOT_IMB	48.94	19.15	15.96	2.13	9.58	4.26
3	chr2R	peak_248_5	chrStart	+	40	67.5	2.2638990838373	03_NOT_IMB	38.67	18.67	6.66	8	18.66	9.33
2	chr2R	peak_1104_2	chrStart	+	70	31.6893203883495	0.189159855279248	01_NOT_SIG	42.72	5.83	1.94	1.94	45.63	1.94
3	chr3L	peak_57_3	chrStart	+	97	58.3333333333333	2.06929481071715	03_NOT_IMB	71.43	1.19	10.71	2.38	10.71	3.57
1	chr3R	peak_786_1	chrStart	+	116	0	0.471603881791546	01_NOT_SIG	27.56	22.83	39.37	4.72	5.51	0.0
1	chr2L	peak_68_4	chrStart	+	81	14.1624338624339	0.42362894414186	01_NOT_SIG	53.17	3.17	28.31	2.38	12.43	0.53
1	chr2R	peak_2282_5	chrStart	+	111	24.2382978723404	0.75948855995396	01_NOT_SIG	44.68	13.83	24.47	0	15.96	1.06
2	chr3R	peak_370_5	chrStart	+	67	48.153216374269	2.04426552883302	03_NOT_IMB	69.59	5.85	9.35	2.92	9.94	2.34
1	chr2R	peak_173_1	chrStart	+	143	0	0.283438643071789	01_NOT_SIG	47.89	8.45	23.94	4.23	15.49	0.0
3	chr3L	peak_258_5	chrStart	+	91	55	1.96386451676426	01_NOT_SIG	51.4	7.48	20.56	0.93	15.89	3.74
2	chr3L	peak_5454_4	chrStart	+	85	47.0153846153846	1.05655118996506	01_NOT_SIG	18.88	26.57	23.78	9.79	17.49	3.5
3	chr3R	peak_460_3	chrStart	+	46	63.6373983739837	2.69701277164062	03_NOT_IMB	8.94	57.72	21.95	7.32	1.62	2.44
3	chr3L	peak_3880_1	chrStart	+	37	57.7673076923077	3.27557120163549	03_NOT_IMB	31.73	36.06	17.31	3.36	8.65	2.88
2	chrX	peak_4621_4	chrStart	+	77	28.8826086956522	0.605536064269934	01_NOT_SIG	39.13	6.52	26.08	6.52	19.56	2.17
4	chr2R	peak_1377_4	chrStart	+	44	96.4239130434783	9.05920508841067	03_NOT_IMB	3.26	75.0	5.43	5.44	1.09	9.78
2	chr2L	peak_2547_3	chrStart	+	107	37.7845238095238	1.0344902190254	01_NOT_SIG	26.19	20.24	33.34	5.95	11.9	2.38
1	chr3R	peak_256_5	chrStart	+	83	0	0.331928733854558	01_NOT_SIG	33.98	25.24	26.22	4.85	9.7	0.0
2	chr2R	peak_3990_1	chrStart	+	86	48.0040816326531	0.924512907272975	01_NOT_SIG	27.55	9.18	24.49	13.26	19.38	6.12
4	chr3R	peak_1127_6	chrStart	+	42	81.8327586206897	5.18039175833093	03_NOT_IMB	26.72	3.45	2.58	6.03	38.79	22.41
1	chr2R	peak_2623_1	chrStart	+	53	16.3345864661654	0.445063911023813	01_NOT_SIG	32.33	27.07	21.8	10.52	7.52	0.75
2	chr2L	peak_68_5	chrStart	+	157	39.3953216374269	1.26726663526736	01_NOT_SIG	53.8	5.26	25.73	0	14.04	1.17
3	chr3R	peak_183_3	chrStart	+	39	55	1.54023116153438	01_NOT_SIG	50.85	11.86	18.64	5.08	10.16	3.39
1	chr3L	peak_1987_8	chrStart	+	51	0	0.189022871881037	01_NOT_SIG	30.77	25.64	10.25	25.64	7.69	0.0
1	chr2R	peak_913_2	chrStart	+	152	0	0.224427428624888	01_NOT_SIG	24.49	14.29	34.7	12.24	14.28	0.0
4	chr3L	peak_1843_6	chrStart	+	36	79.7826086956522	5.5418379643707	02_IMB	37.97	8.7	9.86	2.32	33.33	7.83
2	chr3L	peak_2164_2	chrStart	+	44	32.655737704918	0.735226369622557	01_NOT_SIG	32.79	21.31	19.67	5.74	18.04	2.46
1	chr3R	peak_49_5	chrStart	+	99	0	0.388927842400139	01_NOT_SIG	34.24	29.96	27.63	2.34	5.83	0.0
4	chr3L	peak_3171_5	chrStart	+	45	84.8515463917526	5.27954037791174	03_NOT_IMB	37.11	39.18	9.28	3.09	5.15	6.19
1	chr3L	peak_1481_3	chrStart	+	78	0	0.347199499779738	01_NOT_SIG	11.25	43.75	28.75	12.5	3.75	0.0
4	chr3L	peak_2987_6	chrStart	+	39	78.5878260869565	4.6246442561966	03_NOT_IMB	25.22	19.13	17.39	4.35	20.87	13.04
3	chr2L	peak_3266_4	chrStart	+	52	68.5732283464567	2.71655610837836	02_IMB	29.13	30.71	27.56	4.72	5.51	2.36
3	chr3L	peak_1257_3	chrStart	+	43	57.6979591836735	2.02321336906444	03_NOT_IMB	45.92	24.49	5.1	2.04	17.34	5.1
1	chr2L	peak_229_3	chrStart	+	122	16.0757201646091	0.186310721717393	01_NOT_SIG	6.58	29.63	32.51	20.16	10.29	0.82
1	chr3L	peak_718_2	chrStart	+	122	0	0.356027734044584	01_NOT_SIG	36.0	11.0	39	5	9	0.0
2	chr3L	peak_164_3	chrStart	+	82	36.2972222222222	0.194956658588301	01_NOT_SIG	13.19	1.39	34.72	2.77	45.83	2.08
2	chr3L	peak_3122_2	chrStart	+	76	45.340350877193	1.81443001710427	01_NOT_SIG	61.99	9.36	12.28	2.34	11.69	2.34
2	chr3L	peak_2391_4	chrStart	+	46	39.6788990825688	1.02993910294338	01_NOT_SIG	33.94	28.44	14.68	6.42	14.68	1.83
1	chr2L	peak_1057_1	chrStart	+	100	20.4	0.492240281045661	01_NOT_SIG	11.76	36.47	28.24	10.59	11.76	1.18
2	chr2L	peak_134_2	chrStart	+	74	45.4455445544554	1.41725670810631	01_NOT_SIG	35.64	25.74	18.81	9.9	6.93	2.97
3	chr2L	peak_1849_5	chrStart	+	74	74.0833333333333	3.00604271510322	02_IMB	50.93	5.56	15.74	0	22.22	5.56
2	chr2L	peak_3531_2	chrStart	+	32	46.4305263157895	1.60436403965961	01_NOT_SIG	66.32	8.42	11.58	1.05	10.52	2.11
1	chr2L	peak_3007_1	chrStart	+	118	0	0.327192338337053	01_NOT_SIG	3.41	38.64	40.91	13.63	3.41	0.0
1	chr2L	peak_2607_2	chrStart	+	88	15.5837837837838	0.5021410852895	01_NOT_SIG	16.22	41.89	25.68	11.49	4.05	0.68
3	chr3R	peak_1348_2	chrStart	+	45	60	2.56744569274093	03_NOT_IMB	20.17	54.62	13.44	4.2	5.04	2.52
4	chr2L	peak_1346_3	chrStart	+	81	87.2990196078432	5.43942801652204	03_NOT_IMB	77.45	4.9	6.86	0.98	4.9	4.9
3	chr2L	peak_2796_2	chrStart	+	36	59.9934065934066	1.83894359901671	01_NOT_SIG	68.13	1.1	10.99	4.4	12.09	3.3
1	chr3R	peak_154_3	chrStart	+	127	24.9947368421053	0.793091204197292	01_NOT_SIG	26.32	4.21	53.68	6.31	8.42	1.05
4	chr3R	peak_5080_1	chrStart	+	43	77.784	3.14731515345802	03_NOT_IMB	14.67	48.0	18.67	2.66	10.66	5.33
2	chr2R	peak_1524_3	chrStart	+	149	39.702380952381	0.242971972589039	01_NOT_SIG	2.38	23.81	14.28	30.95	23.81	4.76
2	chr2R	peak_3084_3	chrStart	+	91	30.4	0.694550800747642	01_NOT_SIG	44.23	9.62	21.15	3.85	19.23	1.92
4	chrX	peak_1720_2	chrStart	+	34	77.2771428571429	3.40015564354576	03_NOT_IMB	30.0	37.14	8.57	5.72	10	8.57
2	chr3R	peak_3454_6	chrStart	+	94	31.2510638297872	1.17875088130811	01_NOT_SIG	75.74	2.13	9.36	1.28	10.64	0.85
2	chr2L	peak_1166_11	chrStart	+	96	40.8822580645161	0.431881741696006	01_NOT_SIG	1.61	27.42	13.71	23.39	29.84	4.03
3	chr2R	peak_38_8	chrStart	+	48	55	2.63861125087444	03_NOT_IMB	54.55	17.61	15.34	2.27	7.95	2.27
4	chr3R	peak_135_1	chrStart	+	93	80.9510752688172	5.18618106590249	02_IMB	11.29	31.72	47.85	4.84	1.62	2.69
3	chr3L	peak_257_4	chrStart	+	33	52.1005780346821	1.93752351905236	01_NOT_SIG	50.87	13.29	16.19	1.16	16.18	2.31
2	chr2R	peak_3867_7	chrStart	+	46	39.672131147541	0.860745915959728	01_NOT_SIG	0.0	54.1	18.58	8.74	16.39	2.19
2	chr3R	peak_2463_2	chrStart	+	34	30.7693023255814	1.38029687802922	01_NOT_SIG	75.35	10.23	4.19	2.8	6.51	0.93
4	chr3L	peak_613_5	chrStart	+	52	94.7677966101695	3.59090266299359	02_IMB	9.32	24.15	5.93	5.5	48.31	6.78
3	chr3L	peak_4663_3	chrStart	+	96	55	1.4960456679085	01_NOT_SIG	75.47	0.0	3.77	5.66	11.32	3.77
2	chr3L	peak_1662_4	chrStart	+	80	33.3378378378378	1.09416081617864	01_NOT_SIG	29.73	13.51	43.24	6.76	5.41	1.35
3	chr3L	peak_98_2	chrStart	+	36	65.9041353383459	5.07045565693979	03_NOT_IMB	40.6	28.2	20.31	0.75	7.52	2.63
3	chr3L	peak_89_3	chrStart	+	72	61.0167664670659	2.23675702487277	03_NOT_IMB	36.53	5.39	9.58	10.78	27.54	10.18
1	chr2R	peak_2466_3	chrStart	+	85	0	0.246307657192247	01_NOT_SIG	35.35	14.14	32.32	9.09	9.09	0.0
2	chrX	peak_2734_2	chrStart	+	69	33.3396226415094	0.89947740248692	01_NOT_SIG	75.47	1.89	3.77	1.89	15.09	1.89
1	chr2R	peak_293_1	chrStart	+	102	16.4365853658537	0.0754480789378864	01_NOT_SIG	14.63	4.88	24.4	24.39	29.27	2.44
3	chr2R	peak_892_2	chrStart	+	42	70	4.20060911333198	03_NOT_IMB	89.56	1.1	1.65	0	5.5	2.2
2	chr2L	peak_1499_3	chrStart	+	49	25.6128048780488	0.689346743541824	01_NOT_SIG	69.51	6.1	5.49	1.83	15.86	1.22
3	chr3R	peak_1186_4	chrStart	+	102	66.5954545454545	1.13904884509148	01_NOT_SIG	16.36	4.55	34.55	10.91	29.09	4.55
4	chr3L	peak_419_5	chrStart	+	47	83.4127413127413	14.2400342252911	03_NOT_IMB	49.03	8.11	6.95	1.55	20.07	14.29
3	chr3R	peak_126_2	chrStart	+	42	50.8905172413793	1.78652959806217	01_NOT_SIG	12.93	56.9	13.79	4.31	9.49	2.59
2	chr2L	peak_68_4	chrStart	+	115	25.8428104575163	0.317769562608849	01_NOT_SIG	43.46	2.29	24.51	10.46	17.32	1.96
3	chr3L	peak_2583_1	chrStart	+	40	54.6823529411765	1.07188949819513	01_NOT_SIG	21.18	22.35	15.3	3.53	34.12	3.53
3	chr2L	peak_2430_1	chrStart	+	41	74.4755244755245	2.86751736927121	02_IMB	39.86	16.78	8.39	3.5	26.57	4.9
3	chr3R	peak_1221_3	chrStart	+	134	57.1363636363636	1.81811694935678	01_NOT_SIG	63.64	0.0	21.22	3.03	9.1	3.03
3	chr3L	peak_2303_1	chrStart	+	40	55	1.82883480603768	01_NOT_SIG	19.75	43.21	23.46	6.17	4.94	2.47
1	chr3R	peak_2538_2	chrStart	+	88	18.3403846153846	0.447983456245813	01_NOT_SIG	34.62	3.85	40.39	1.92	18.27	0.96
1	chr2R	peak_1574_2	chrStart	+	72	0	0.325622877234285	01_NOT_SIG	64.58	4.17	14.59	1.04	15.63	0.0
3	chr3R	peak_4417_1	chrStart	+	43	69.4375	2.92270271631766	03_NOT_IMB	20.83	34.38	23.96	4.17	11.46	5.21
1	chr2R	peak_3867_5	chrStart	+	108	0	0.312365516925591	01_NOT_SIG	5.15	36.76	44.85	5.89	7.36	0.0
3	chr3L	peak_911_8	chrStart	+	48	61.536690647482	2.88635393143944	03_NOT_IMB	29.5	41.01	16.55	4.32	5.76	2.88
4	chr2R	peak_3773_1	chrStart	+	36	78.9523809523809	4.86691824640294	03_NOT_IMB	23.81	45.71	6.67	7.62	7.62	8.57
1	chr2R	peak_1608_5	chrStart	+	125	0	0.156956866444578	01_NOT_SIG	6.58	37.5	38.15	13.81	3.95	0.0
3	chr3R	peak_4744_1	chrStart	+	76	66.6640776699029	2.83112871517184	03_NOT_IMB	54.37	7.77	26.21	0.97	7.76	2.91
4	chr2L	peak_751_4	chrStart	+	66	81.4827956989247	5.33875004030204	03_NOT_IMB	34.41	34.41	25.27	1.62	2.15	2.15
2	chr2L	peak_18_9	chrStart	+	83	40.7587912087912	2.00367056843888	03_NOT_IMB	40.66	17.31	20.33	6.87	12.09	2.75
2	chrX	peak_2402_7	chrStart	+	48	39.40625	0.900995420610975	01_NOT_SIG	62.5	5.21	5.21	1.04	23.95	2.08
3	chr3R	peak_1249_3	chrStart	+	39	69.1902777777778	1.78652959806217	01_NOT_SIG	27.78	13.89	15.28	9.72	26.39	6.94
2	chr2R	peak_3867_3	chrStart	+	100	49.228729281768	2.0705366037079	02_IMB	3.31	46.96	40.88	7.18	0.55	1.1
2	chr2L	peak_2602_2	chrStart	+	129	28.5758241758242	0.995453426565608	01_NOT_SIG	9.89	53.85	23.08	9.89	2.2	1.1
4	chr3R	peak_1669_2	chrStart	+	38	95.24	7.16631455233963	03_NOT_IMB	20.0	36.0	24	1.33	8	10.67
4	chr2L	peak_68_1	chrStart	+	30	89.9126050420168	36.4915614076553	03_NOT_IMB	69.05	12.75	5.32	0.42	6.44	6.02
3	chr2R	peak_2649_1	chrStart	+	82	57.1515151515152	1.45011167325405	01_NOT_SIG	13.64	24.24	31.82	12.13	12.13	6.06
2	chr3L	peak_2304_6	chrStart	+	71	42.1160714285714	1.1500246669769	01_NOT_SIG	26.79	6.25	35.17	3.75	25.36	2.68
3	chr3L	peak_1537_1	chrStart	+	49	71.4246575342466	1.76866694195657	01_NOT_SIG	10.96	30.14	17.81	5.48	30.14	5.48
1	chr3R	peak_683_1	chrStart	+	44	14.4444444444444	0.241322455768914	01_NOT_SIG	36.67	20.0	14.45	8.89	18.89	1.11
1	chr2L	peak_18_2	chrStart	+	106	22.2281879194631	0.730826398407277	01_NOT_SIG	12.08	38.93	32.88	11.41	3.69	1.01
1	chr3R	peak_2521_1	chrStart	+	46	21.875	0.825388387553233	01_NOT_SIG	53.85	19.23	13.46	1.92	10.89	0.64
1	chr2L	peak_1579_1	chrStart	+	60	0	0.580014024192941	01_NOT_SIG	4.71	30.37	58.11	3.66	3.14	0.0
3	chr3L	peak_104_3	chrStart	+	77	65.4620689655172	1.07432309118376	01_NOT_SIG	48.28	6.9	3.45	1.72	34.48	5.17
3	chr2L	peak_312_2	chrStart	+	50	72.5450847457627	4.42397101024532	02_IMB	31.86	37.29	18.3	4.75	5.76	2.03
1	chr3R	peak_4577_5	chrStart	+	46	0	0.35438617344327	01_NOT_SIG	33.9	38.14	13.55	5.93	8.48	0.0
2	chr2L	peak_18_1	chrStart	+	156	26.6682242990654	1.09382139123642	01_NOT_SIG	19.63	20.09	48.13	7.47	3.74	0.93
2	chr2L	peak_3583_5	chrStart	+	87	27.0776315789474	0.827248072129071	01_NOT_SIG	9.21	56.58	17.11	7.24	8.55	1.32
2	chr2L	peak_4300_2	chrStart	+	85	30	1.18219189025509	01_NOT_SIG	24.58	22.88	42.37	5.09	4.23	0.85
2	chr3R	peak_3859_5	chrStart	+	160	32.514606741573	0.559945239367042	01_NOT_SIG	8.99	14.61	47.19	20.23	6.74	2.25
2	chr3R	peak_2215_1	chrStart	+	62	39.9956043956044	1.49042078287632	01_NOT_SIG	37.36	5.49	43.96	1.65	10.44	1.1
4	chr2L	peak_1165_4	chrStart	+	72	78.9425287356322	1.74931305450073	01_NOT_SIG	25.29	13.79	14.94	1.15	37.93	6.9
1	chr3R	peak_1792_1	chrStart	+	111	0	0.19432538095147	01_NOT_SIG	3.03	48.48	22.73	21.21	4.55	0.0
2	chr2R	peak_2135_1	chrStart	+	34	33.4005494505494	0.330437207733648	01_NOT_SIG	15.38	36.81	9.89	6.05	29.67	2.2
1	chr3L	peak_342_1	chrStart	+	136	0	0.242728588221171	01_NOT_SIG	35.9	7.69	28.2	15.38	12.82	0.0
3	chr3L	peak_4495_1	chrStart	+	95	63.6571428571429	0.73349765470507	01_NOT_SIG	16.19	5.71	20.95	7.61	42.86	6.67
1	chr3L	peak_843_7	chrStart	+	96	0	0.254612812706562	01_NOT_SIG	24.81	23.26	34.11	5.43	12.4	0.0
3	chr3R	peak_3693_3	chrStart	+	32	70.8391891891892	6.25898706548687	03_NOT_IMB	61.26	4.05	9.01	1.35	16.67	7.66
2	chr3L	peak_2304_1	chrStart	+	198	39.4126984126984	0.412881060525813	01_NOT_SIG	23.81	1.59	33.33	4.76	33.33	3.17
1	chr3R	peak_7_6	chrStart	+	54	0	0.53030844525295	01_NOT_SIG	19.88	21.74	50.31	3.1	4.97	0.0
1	chr3L	peak_138_4	chrStart	+	54	0	0.250952261240489	01_NOT_SIG	51.15	19.08	12.21	3.82	13.74	0.0
2	chr2L	peak_68_2	chrStart	+	35	46.3510887772194	1.51780898322324	01_NOT_SIG	46.9	9.38	8.71	5.53	25.8	3.69
3	chr2R	peak_3973_4	chrStart	+	64	58.3333333333333	2.73302987942058	03_NOT_IMB	74.31	5.56	10.42	2.08	5.56	2.08
2	chr2R	peak_2096_2	chrStart	+	96	41.1804878048781	0.980732891843703	01_NOT_SIG	21.95	9.76	42.69	2.44	20.73	2.44
2	chr3L	peak_3104_1	chrStart	+	51	25.9264150943396	0.921255140376694	01_NOT_SIG	6.6	62.26	17.92	8.49	3.78	0.94
2	chr2R	peak_4589_3	chrStart	+	77	45.4591836734694	0.940788411532983	01_NOT_SIG	55.1	0.0	14.28	8.16	18.37	4.08
4	chr2R	peak_2096_1	chrStart	+	60	83.5557894736842	5.67276070463109	03_NOT_IMB	17.89	14.74	22.1	4.21	23.16	17.89
3	chr3R	peak_1253_2	chrStart	+	76	70.425	2.19171015227321	03_NOT_IMB	35.0	5.0	15	5	29	11.0
2	chr3L	peak_1081_7	chrStart	+	79	34.3675675675676	1.20327036837808	01_NOT_SIG	77.03	0.68	7.43	0.68	12.84	1.35
2	chr3L	peak_4888_3	chrStart	+	51	44.9986046511628	1.66455864393329	01_NOT_SIG	53.49	7.44	15.35	1.86	19.07	2.79
1	chr2R	peak_2096_2	chrStart	+	182	23.8026315789474	0.341761913844763	01_NOT_SIG	13.16	7.89	39.47	18.42	18.42	2.63
2	chr3L	peak_2304_4	chrStart	+	117	46.3231003039514	1.29893322311258	01_NOT_SIG	23.4	8.21	34.65	4.25	25.54	3.95
3	chr3R	peak_4446_2	chrStart	+	35	53.2538461538462	0.825708855776824	01_NOT_SIG	41.76	3.3	1.1	1.1	49.45	3.3
2	chr2R	peak_3343_1	chrStart	+	90	28	0.827946596581927	01_NOT_SIG	38.55	22.89	21.68	4.81	10.84	1.2
3	chr3R	peak_121_6	chrStart	+	41	73.8265957446808	2.72056983085833	02_IMB	46.81	10.64	11.7	4.26	19.15	7.45
3	chr3R	peak_5244_6	chrStart	+	56	57.668085106383	1.40840558793635	01_NOT_SIG	39.01	7.8	13.48	9.22	24.11	6.38
3	chr2R	peak_470_1	chrStart	+	32	70	3.20412635879312	03_NOT_IMB	20.0	51.0	15	5	5	4.0
