file_name_without_sam_flag	total_reads	total_naked	total_tf	total_nuc	occup_naked	occup_tf	occup_nuc	total_discard	occup_discard
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2740_4_binding_label.cond8.tsv	124	21	15	86	16.94	12.1	69.35	2	1.61
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3040_1_binding_label.cond8.tsv	77	14	1	56	18.18	1.3	72.73	6	7.79
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_976_2_binding_label.cond8.tsv	130	39	14	69	30.0	10.77	53.08	8	6.15
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2666_1_binding_label.cond8.tsv	119	10	7	97	8.4	5.88	81.51	5	4.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_590_1_binding_label.cond8.tsv	158	36	24	97	22.78	15.19	61.39	1	0.63
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5225_1_binding_label.cond8.tsv	166	67	9	83	40.36	5.42	50.0	7	4.22
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3710_1_binding_label.cond8.tsv	71	3	3	61	4.23	4.23	85.92	4	5.63
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1349_2_binding_label.cond8.tsv	205	55	6	118	26.83	2.93	57.56	26	12.68
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5270_2_binding_label.cond8.tsv	231	128	17	79	55.41	7.36	34.2	7	3.03
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2260_1_binding_label.cond8.tsv	129	20	10	91	15.5	7.75	70.54	8	6.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3311_1_binding_label.cond8.tsv	154	29	25	94	18.83	16.23	61.04	6	3.9
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2575_1_binding_label.cond8.tsv	140	22	11	104	15.71	7.86	74.29	3	2.14
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5446_1_binding_label.cond8.tsv	114	6	2	101	5.26	1.75	88.6	5	4.39
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_269_3_binding_label.cond8.tsv	134	61	20	46	45.52	14.93	34.33	7	5.22
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_553_1_binding_label.cond8.tsv	119	42	1	60	35.29	0.84	50.42	16	13.45
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4927_2_binding_label.cond8.tsv	210	75	84	31	35.71	40.0	14.76	20	9.52
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1801_1_binding_label.cond8.tsv	94	4	1	84	4.26	1.06	89.36	5	5.32
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4871_2_binding_label.cond8.tsv	75	8	0	61	10.67	0.0	81.33	6	8.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3594_1_binding_label.cond8.tsv	128	9	11	102	7.03	8.59	79.69	6	4.69
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5245_1_binding_label.cond8.tsv	89	10	1	77	11.24	1.12	86.52	1	1.12
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4655_1_binding_label.cond8.tsv	215	14	17	176	6.51	7.91	81.86	8	3.72
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1613_3_binding_label.cond8.tsv	103	3	3	91	2.91	2.91	88.35	6	5.83
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4654_3_binding_label.cond8.tsv	293	48	23	215	16.38	7.85	73.38	7	2.39
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2989_1_binding_label.cond8.tsv	84	17	9	56	20.24	10.71	66.67	2	2.38
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2907_1_binding_label.cond8.tsv	74	12	4	51	16.22	5.41	68.92	7	9.46
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4839_1_binding_label.cond8.tsv	100	18	1	71	18.0	1.0	71.0	10	10.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1675_1_binding_label.cond8.tsv	113	14	5	91	12.39	4.42	80.53	3	2.65
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2505_1_binding_label.cond8.tsv	167	58	14	85	34.73	8.38	50.9	10	5.99
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2124_3_binding_label.cond8.tsv	72	31	7	30	43.06	9.72	41.67	4	5.56
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4991_1_binding_label.cond8.tsv	187	12	11	152	6.42	5.88	81.28	12	6.42
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2427_5_binding_label.cond8.tsv	136	110	11	12	80.88	8.09	8.82	3	2.21
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3904_4_binding_label.cond8.tsv	143	23	7	108	16.08	4.9	75.52	5	3.5
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_186_1_binding_label.cond8.tsv	60	12	2	45	20.0	3.33	75.0	1	1.67
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5076_2_binding_label.cond8.tsv	44	9	0	34	20.45	0.0	77.27	1	2.27
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3076_1_binding_label.cond8.tsv	105	4	2	98	3.81	1.9	93.33	1	0.95
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3777_1_binding_label.cond8.tsv	94	3	10	79	3.19	10.64	84.04	2	2.13
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5101_2_binding_label.cond8.tsv	92	21	9	60	22.83	9.78	65.22	2	2.17
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3197_1_binding_label.cond8.tsv	117	6	0	110	5.13	0.0	94.02	1	0.85
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2882_1_binding_label.cond8.tsv	51	2	0	48	3.92	0.0	94.12	1	1.96
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5237_1_binding_label.cond8.tsv	165	23	14	126	13.94	8.48	76.36	2	1.21
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5243_2_binding_label.cond8.tsv	124	26	5	84	20.97	4.03	67.74	9	7.26
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3399_2_binding_label.cond8.tsv	239	24	16	198	10.04	6.69	82.85	1	0.42
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4167_1_binding_label.cond8.tsv	204	4	5	187	1.96	2.45	91.67	8	3.92
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4779_8_binding_label.cond8.tsv	134	91	6	34	67.91	4.48	25.37	3	2.24
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1803_1_binding_label.cond8.tsv	124	9	9	105	7.26	7.26	84.68	1	0.81
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4258_1_binding_label.cond8.tsv	76	23	5	46	30.26	6.58	60.53	2	2.63
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_829_2_binding_label.cond8.tsv	163	13	1	149	7.98	0.61	91.41	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4516_1_binding_label.cond8.tsv	43	0	3	38	0.0	6.98	88.37	2	4.65
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3341_1_binding_label.cond8.tsv	174	48	18	100	27.59	10.34	57.47	8	4.6
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4064_1_binding_label.cond8.tsv	57	12	8	36	21.05	14.04	63.16	1	1.75
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4439_1_binding_label.cond8.tsv	127	23	5	91	18.11	3.94	71.65	8	6.3
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_548_2_binding_label.cond8.tsv	148	18	3	119	12.16	2.03	80.41	8	5.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1341_5_binding_label.cond8.tsv	124	37	7	78	29.84	5.65	62.9	2	1.61
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1658_2_binding_label.cond8.tsv	88	6	3	74	6.82	3.41	84.09	5	5.68
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1811_3_binding_label.cond8.tsv	153	29	12	105	18.95	7.84	68.63	7	4.58
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2049_1_binding_label.cond8.tsv	97	21	3	69	21.65	3.09	71.13	4	4.12
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2335_3_binding_label.cond8.tsv	114	35	8	68	30.7	7.02	59.65	3	2.63
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2781_2_binding_label.cond8.tsv	127	27	7	83	21.26	5.51	65.35	10	7.87
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1997_3_binding_label.cond8.tsv	79	20	2	52	25.32	2.53	65.82	5	6.33
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4262_1_binding_label.cond8.tsv	281	62	28	181	22.06	9.96	64.41	10	3.56
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2468_2_binding_label.cond8.tsv	82	24	1	55	29.27	1.22	67.07	2	2.44
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3651_1_binding_label.cond8.tsv	60	10	7	41	16.67	11.67	68.33	2	3.33
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2736_4_binding_label.cond8.tsv	270	49	20	195	18.15	7.41	72.22	6	2.22
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1978_1_binding_label.cond8.tsv	39	25	3	9	64.1	7.69	23.08	2	5.13
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4239_3_binding_label.cond8.tsv	72	28	7	35	38.89	9.72	48.61	2	2.78
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3252_1_binding_label.cond8.tsv	80	10	9	59	12.5	11.25	73.75	2	2.5
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2262_1_binding_label.cond8.tsv	90	3	1	83	3.33	1.11	92.22	3	3.33
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3233_1_binding_label.cond8.tsv	131	30	1	96	22.9	0.76	73.28	4	3.05
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5102_1_binding_label.cond8.tsv	131	14	1	109	10.69	0.76	83.21	7	5.34
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2574_1_binding_label.cond8.tsv	200	16	12	161	8.0	6.0	80.5	11	5.5
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4751_3_binding_label.cond8.tsv	89	22	15	50	24.72	16.85	56.18	2	2.25
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4960_1_binding_label.cond8.tsv	141	18	3	117	12.77	2.13	82.98	3	2.13
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4393_2_binding_label.cond8.tsv	52	10	9	31	19.23	17.31	59.62	2	3.85
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5100_1_binding_label.cond8.tsv	131	6	12	108	4.58	9.16	82.44	5	3.82
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5279_2_binding_label.cond8.tsv	345	32	16	278	9.28	4.64	80.58	19	5.51
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2502_1_binding_label.cond8.tsv	98	9	3	76	9.18	3.06	77.55	10	10.2
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2657_1_binding_label.cond8.tsv	58	1	0	57	1.72	0.0	98.28	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3717_1_binding_label.cond8.tsv	331	14	17	293	4.23	5.14	88.52	7	2.11
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2516_1_binding_label.cond8.tsv	133	7	1	120	5.26	0.75	90.23	5	3.76
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_303_1_binding_label.cond8.tsv	229	26	8	185	11.35	3.49	80.79	10	4.37
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5031_2_binding_label.cond8.tsv	166	28	12	122	16.87	7.23	73.49	4	2.41
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1487_1_binding_label.cond8.tsv	135	2	5	120	1.48	3.7	88.89	8	5.93
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1834_2_binding_label.cond8.tsv	163	9	5	146	5.52	3.07	89.57	3	1.84
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4679_3_binding_label.cond8.tsv	174	18	8	141	10.34	4.6	81.03	7	4.02
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2701_4_binding_label.cond8.tsv	106	19	7	76	17.92	6.6	71.7	4	3.77
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2479_5_binding_label.cond8.tsv	39	28	3	8	71.79	7.69	20.51	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2322_5_binding_label.cond8.tsv	147	98	7	37	66.67	4.76	25.17	5	3.4
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1330_3_binding_label.cond8.tsv	194	100	15	74	51.55	7.73	38.14	5	2.58
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3797_1_binding_label.cond8.tsv	83	15	2	62	18.07	2.41	74.7	4	4.82
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4530_2_binding_label.cond8.tsv	92	12	3	73	13.04	3.26	79.35	4	4.35
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3563_1_binding_label.cond8.tsv	142	16	7	110	11.27	4.93	77.46	9	6.34
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4026_7_binding_label.cond8.tsv	80	12	5	63	15.0	6.25	78.75	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1413_1_binding_label.cond8.tsv	150	40	45	62	26.67	30.0	41.33	3	2.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5087_2_binding_label.cond8.tsv	109	30	0	69	27.52	0.0	63.3	10	9.17
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_972_2_binding_label.cond8.tsv	50	9	2	33	18.0	4.0	66.0	6	12.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1362_1_binding_label.cond8.tsv	185	11	5	160	5.95	2.7	86.49	9	4.86
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2220_2_binding_label.cond8.tsv	173	79	14	73	45.66	8.09	42.2	7	4.05
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5311_1_binding_label.cond8.tsv	98	10	0	81	10.2	0.0	82.65	7	7.14
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4147_2_binding_label.cond8.tsv	367	60	30	269	16.35	8.17	73.3	8	2.18
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_632_1_binding_label.cond8.tsv	101	0	3	96	0.0	2.97	95.05	2	1.98
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4035_1_binding_label.cond8.tsv	110	19	5	80	17.27	4.55	72.73	6	5.45
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3350_1_binding_label.cond8.tsv	119	6	11	98	5.04	9.24	82.35	4	3.36
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1911_2_binding_label.cond8.tsv	143	23	10	107	16.08	6.99	74.83	3	2.1
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2159_1_binding_label.cond8.tsv	92	4	5	80	4.35	5.43	86.96	3	3.26
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4801_2_binding_label.cond8.tsv	122	21	4	95	17.21	3.28	77.87	2	1.64
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2591_4_binding_label.cond8.tsv	159	24	6	126	15.09	3.77	79.25	3	1.89
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4597_1_binding_label.cond8.tsv	162	10	4	140	6.17	2.47	86.42	8	4.94
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_2803_1_binding_label.cond8.tsv	185	46	17	113	24.86	9.19	61.08	9	4.86
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_5387_1_binding_label.cond8.tsv	64	3	1	58	4.69	1.56	90.62	2	3.12
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1018_2_binding_label.cond8.tsv	138	61	7	64	44.2	5.07	46.38	6	4.35
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4305_1_binding_label.cond8.tsv	57	1	6	50	1.75	10.53	87.72	0	0.0
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1681_4_binding_label.cond8.tsv	82	10	4	67	12.2	4.88	81.71	1	1.22
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_3361_1_binding_label.cond8.tsv	313	42	10	252	13.42	3.19	80.51	9	2.88
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_1607_5_binding_label.cond8.tsv	140	60	20	52	42.86	14.29	37.14	8	5.71
binding_labeled_reads_for_peak/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_181_lf_15_rf_15_site_peak_4602_1_binding_label.cond8.tsv	87	12	4	58	13.79	4.6	66.67	13	14.94
